x,y,z,type
487.9512590893619,367.8155677432924,0.0,tcells
526.3202090206378,-568.7591408074085,0.0,tcells
522.1997799805813,-565.4857113288024,0.0,tcells
524.138644552243,-565.4148171620155,0.0,tcells
524.4081084878201,-566.6549197410403,0.0,tcells
523.7897483023642,-569.193580912916,0.0,tcells
522.3952803272521,-569.4283438051981,0.0,tcells
525.0540344597405,-567.7316132414901,0.0,tcells
526.3606153018611,-566.5743377740862,0.0,tcells
522.5427034618297,-566.9003399384444,0.0,tcells
525.2265539084096,-565.8572244319205,0.0,tcells
522.6050280040599,-564.9305150733505,0.0,tcells
524.7526701742081,-569.1941293129285,0.0,tcells
490.0443907405315,-446.43530081107326,0.0,tcells
488.67732272550506,-447.52496979218756,0.0,tcells
490.65796760442254,-447.42829340430876,0.0,tcells
490.7454279140384,-442.7897573938113,0.0,tcells
485.80442068681464,-442.28747828897497,0.0,tcells
490.76552456320405,-444.9013504133261,0.0,tcells
485.76174729984314,-445.35237891107647,0.0,tcells
485.15041570582457,-447.1571664444996,0.0,tcells
489.2637926030079,-442.2424630265571,0.0,tcells
489.54551199313346,-445.0816597030502,0.0,tcells
486.1434584483518,-443.15316085366806,0.0,tcells
490.76270557621706,-443.76185322901483,0.0,tcells
485.37183739841475,-443.3395131065442,0.0,tcells
490.52303767873764,-445.32903718233854,0.0,tcells
485.1724517086773,-445.5068614482386,0.0,tcells
367.17205164946563,-158.33942079262107,0.0,tcells
367.38356267926383,-155.0954976190322,0.0,tcells
368.8049173078556,-153.09997626477468,0.0,tcells
370.302565700482,-153.7499707685086,0.0,tcells
367.4229924807396,-153.45633317021952,0.0,tcells
367.6311131680985,-156.7129039173671,0.0,tcells
369.44037120092275,-155.90370213736634,0.0,tcells
370.852004245446,-158.18842227669563,0.0,tcells
370.1799243829171,-154.94619571564516,0.0,tcells
369.48365698121506,-156.9409440298619,0.0,tcells
368.42166333781324,-157.46623087281256,0.0,tcells
370.45740788715227,-156.32813127594198,0.0,tcells
460.8158692286295,-429.53253647694,0.0,tcells
461.8805474035614,-427.39487109169437,0.0,tcells
461.0242789236802,-432.4953692635072,0.0,tcells
460.8010501811475,-428.17842356011755,0.0,tcells
463.49002131205475,-429.98332139330813,0.0,tcells
464.25125160886614,-428.9966258325247,0.0,tcells
464.2544832517967,-430.2091382600307,0.0,tcells
463.96577324414875,-427.5168813934621,0.0,tcells
459.60350274628854,-430.38106166393095,0.0,tcells
462.8724000564439,-428.9656796198227,0.0,tcells
463.15134086155444,-430.7687745118567,0.0,tcells
463.7756502364566,-432.08820839370253,0.0,tcells
464.2657940020533,-427.14392494049594,0.0,tcells
333.7933391618292,591.8601546475202,0.0,tcells
408.05194478592375,291.67625841605934,0.0,tcells
406.5426921145953,291.0310767694233,0.0,tcells
97.42530504460444,-266.0166565719877,0.0,tcells
99.66669416214324,-264.6379739823997,0.0,tcells
98.79509386128973,-265.02241721274254,0.0,tcells
98.62130476662571,-267.29091061265734,0.0,tcells
98.027255501014,-264.36607053356755,0.0,tcells
238.2797801505228,210.11484961582528,0.0,tcells
494.92160092908557,-426.8926091183948,0.0,tcells
498.04777337554583,-431.83181080827,0.0,tcells
497.0111303580445,-432.02624005388355,0.0,tcells
494.94584906409386,-429.8196191380558,0.0,tcells
499.3353739770241,-431.9379531698375,0.0,tcells
496.66132881069257,-427.6552522243976,0.0,tcells
493.85751109393436,-431.51160441898924,0.0,tcells
494.03882649842694,-427.81928618968755,0.0,tcells
496.6367457394549,-426.66901192870205,0.0,tcells
494.03459572848715,-430.0859654606074,0.0,tcells
495.3765503069865,-428.64083783920773,0.0,tcells
496.0121471943485,-431.5525350860812,0.0,tcells
493.89481842419264,-429.2643821385989,0.0,tcells
496.93576504317707,-431.43160414776264,0.0,tcells
498.8168841952256,-431.2463340585598,0.0,tcells
417.9277569359816,-321.456050054781,0.0,tcells
414.0124390870475,-323.2260984831027,0.0,tcells
416.9315017870904,-322.3016533238963,0.0,tcells
418.76264571980687,-321.17350578653935,0.0,tcells
405.9194884049283,-188.3371272848887,0.0,tcells
405.85129862691065,-182.97674835152293,0.0,tcells
-22.255059907967507,-483.2891965570179,0.0,tcells
-21.507272796602933,-485.53971817114643,0.0,tcells
-23.301643327186866,-480.28886979516324,0.0,tcells
-21.02974063526983,-484.87494816880843,0.0,tcells
487.19696669903647,-473.8991732761465,0.0,tcells
487.18439022196526,-476.2393675042342,0.0,tcells
486.1579127058226,-474.0412039829399,0.0,tcells
490.53288505192654,-478.0832912540639,0.0,tcells
489.39994791959407,-477.5740360345114,0.0,tcells
487.78874442895903,-472.75828997302654,0.0,tcells
486.8552530167376,-477.70834697337915,0.0,tcells
485.9951930209884,-476.91493599555963,0.0,tcells
488.5008538304012,-475.89681335360615,0.0,tcells
489.4438812548012,-473.8086277438292,0.0,tcells
488.66308230550976,-478.2104542489486,0.0,tcells
486.79327955909275,-474.8692284611524,0.0,tcells
489.5484055755935,-475.98785754852867,0.0,tcells
488.70423884192746,-477.7894510974626,0.0,tcells
482.07669883956123,518.4457866406788,0.0,tcells
483.5284285097839,518.2553183786847,0.0,tcells
445.77814649265804,-18.52022420579931,0.0,tcells
312.909570458512,151.5276722167656,0.0,tcells
361.54269124676273,-143.05803165846027,0.0,tcells
362.85061532562656,-141.99611639767693,0.0,tcells
361.7558129273972,-141.7457357921906,0.0,tcells
358.7676356690904,-142.02377982623636,0.0,tcells
357.60315693239374,-139.97528667602768,0.0,tcells
361.5538640610406,-139.5810104744005,0.0,tcells
358.41641153640944,-140.23345163549237,0.0,tcells
358.6895318730384,-137.97640564768267,0.0,tcells
362.5350964742754,-140.8919098768214,0.0,tcells
371.5238628106872,-247.3942736153453,0.0,tcells
368.85290823374976,-246.83511046169895,0.0,tcells
320.84194356845956,165.69703979819997,0.0,tcells
320.18150739204884,168.23852131299657,0.0,tcells
382.28683343234695,-265.3685261705941,0.0,tcells
378.5325692071809,-262.9794211201541,0.0,tcells
403.5150995410189,-537.5928654236801,0.0,tcells
400.45714653254345,-537.9158933073765,0.0,tcells
403.7414371084601,-540.3215541579492,0.0,tcells
318.5836134659787,-248.11058342909485,0.0,tcells
124.43430254291945,-69.92554818693759,0.0,tcells
360.84039700278527,-202.16473123350602,0.0,tcells
385.5691485239495,-476.0073355418276,0.0,tcells
163.01628241603044,-311.6340671509867,0.0,tcells
367.1578001041423,0.42075817388001724,0.0,tcells
412.0177126726792,-494.5225964895805,0.0,tcells
410.6818344364924,-489.0604113950817,0.0,tcells
409.4255761399937,-492.3608965459538,0.0,tcells
409.5246398636391,-494.25605294304273,0.0,tcells
410.46431250104933,-494.42329644724816,0.0,tcells
411.28367868759017,-489.76202217090975,0.0,tcells
194.73740183775692,-216.50382291209024,0.0,tcells
500.15548747942444,-582.0082845753178,0.0,tcells
501.08771524736494,-583.4499878023249,0.0,tcells
501.37525192004136,-582.4654096139897,0.0,tcells
499.4185473623436,-580.5527513687658,0.0,tcells
499.34495484782997,-579.6965379511773,0.0,tcells
501.5132256720176,-581.3524317887416,0.0,tcells
499.3997144801067,-583.2327465124313,0.0,tcells
501.4258947739838,-584.8056633723418,0.0,tcells
498.64301306324955,-582.0162884202191,0.0,tcells
501.4448764240385,-580.1017859746561,0.0,tcells
500.7357779264398,-585.0674144436048,0.0,tcells
498.35157220076644,-585.1620632034656,0.0,tcells
499.50976863728306,-581.6607305243068,0.0,tcells
500.2614828002004,-584.1513067048661,0.0,tcells
499.8335792589146,-579.9164189361653,0.0,tcells
384.109166714189,-94.92266044587728,0.0,tcells
417.98062354590206,-504.7384296644388,0.0,tcells
415.7878403971504,-507.53083110718967,0.0,tcells
491.1409097515934,-508.6119946702582,0.0,tcells
490.8322785547184,-503.7261358277761,0.0,tcells
491.65213657331697,-505.7664580740611,0.0,tcells
490.34408600864367,-504.60412767519347,0.0,tcells
491.0702883785791,-504.4984939683741,0.0,tcells
342.7577972206242,-112.71072318252646,0.0,tcells
402.57771615264903,562.4517122086456,0.0,tcells
401.62997717979795,567.7366449812378,0.0,tcells
403.84573949630817,566.2530387810496,0.0,tcells
401.3441919943291,563.9105956524147,0.0,tcells
403.3475752183891,563.9167273849832,0.0,tcells
403.0950476914436,567.6108248427397,0.0,tcells
402.9472961104001,566.3756262337363,0.0,tcells
402.082849518814,567.1495683973912,0.0,tcells
402.0821413674937,566.2498621448071,0.0,tcells
402.9162846103294,563.1688137749131,0.0,tcells
404.3184314214059,567.6670715647617,0.0,tcells
446.19890640220285,-46.5794810123283,0.0,tcells
445.4355379143592,-44.63566309744306,0.0,tcells
444.6086043944988,-49.063684764845675,0.0,tcells
447.13286481602154,-44.29705495291944,0.0,tcells
446.0684850108863,-49.25341327619583,0.0,tcells
448.77018521105924,-49.869087710900885,0.0,tcells
449.7699364732124,-49.77114851973181,0.0,tcells
447.22785850507955,-48.82884202463447,0.0,tcells
446.02463036224935,-45.48672680853895,0.0,tcells
447.38249601483585,-49.59497881489199,0.0,tcells
377.9021833928805,-553.1811231496707,0.0,tcells
426.185251809929,-244.0174687971114,0.0,tcells
477.5197311527211,-432.3762780091927,0.0,tcells
476.30721872521485,-432.25864620652425,0.0,tcells
476.25745142408596,-431.281962921868,0.0,tcells
476.17601402223863,-427.6121900011186,0.0,tcells
477.7208059748082,-431.734013963695,0.0,tcells
476.3109674310142,-428.43703454268746,0.0,tcells
476.2861053247361,-429.95125315418056,0.0,tcells
481.87663215155817,-432.17268450457414,0.0,tcells
481.53692184670876,-430.60016705461567,0.0,tcells
480.61744142782095,-429.9432654243443,0.0,tcells
476.9496693397891,-426.67565987987325,0.0,tcells
476.853783366646,-427.8972209075846,0.0,tcells
477.16792157674035,-430.91529102004995,0.0,tcells
521.213913443931,-109.69716228916332,0.0,tcells
427.0542590815877,-521.3518441734828,0.0,tcells
463.88668885552215,521.2886938127867,0.0,tcells
463.66263263162205,519.0354042878498,0.0,tcells
464.9320576312896,518.5284771515528,0.0,tcells
464.5086519682768,522.4249060363452,0.0,tcells
465.9073258171986,518.2330442904215,0.0,tcells
462.78822497172587,522.2372782229702,0.0,tcells
464.8824561060428,520.6811115110725,0.0,tcells
465.71453022808373,517.2834272318371,0.0,tcells
385.9398320186939,-183.26162626233327,0.0,tcells
387.01086304275555,-185.647362541836,0.0,tcells
386.39127848545695,-188.79700908355653,0.0,tcells
491.3396582462285,349.11331759902873,0.0,tcells
345.01582432104135,-448.95075954486504,0.0,tcells
345.73139346308085,-447.4282131506484,0.0,tcells
348.8093782934435,-445.3628046777852,0.0,tcells
417.052460281011,-479.1802588326509,0.0,tcells
419.6584571401286,-473.6650407458352,0.0,tcells
418.62109975945305,-474.676544983067,0.0,tcells
415.3459212930443,-475.2536778236647,0.0,tcells
417.3659942781235,-478.38230224784706,0.0,tcells
415.63521513663045,-476.1503462036536,0.0,tcells
415.5140190659132,-477.18378155437125,0.0,tcells
420.0470298860861,-477.8299821546033,0.0,tcells
415.63795525507646,-474.1123200144433,0.0,tcells
-377.4551899967077,352.30958582029893,0.0,tcells
417.9470188182273,-387.1296575427656,0.0,tcells
414.09960041402496,-382.4913450775447,0.0,tcells
415.077882181423,-383.20593658690603,0.0,tcells
415.9883448968711,-384.50073756312815,0.0,tcells
417.3276329756743,-383.59098812354284,0.0,tcells
415.96162771416016,-382.5937371324991,0.0,tcells
414.2942439791882,-386.83602623778677,0.0,tcells
417.29341424317795,-382.3518846929378,0.0,tcells
414.1276152892365,-383.7208811427251,0.0,tcells
415.544511056803,-386.00039223714805,0.0,tcells
418.3554587105697,-381.67640552155774,0.0,tcells
415.27441034067544,-383.9764465862345,0.0,tcells
418.45598300347524,-384.16788103432725,0.0,tcells
491.99340857618085,503.3354966614868,0.0,tcells
490.0067994359922,504.9397141639763,0.0,tcells
490.6447257504635,507.8253127694368,0.0,tcells
493.4172657647107,504.8500963384297,0.0,tcells
492.09702608340945,507.86506197748145,0.0,tcells
492.166829570707,504.6366506899583,0.0,tcells
491.4635017906594,506.8229357399407,0.0,tcells
493.1747143678572,507.8456721198986,0.0,tcells
492.33502975782244,502.36222039550535,0.0,tcells
490.5834736875356,506.6387280617496,0.0,tcells
492.20226012865396,506.5578330335409,0.0,tcells
491.67563487617554,505.81289356215666,0.0,tcells
414.9623714295361,-229.07255825711252,0.0,tcells
412.9284702514577,-231.50929760449185,0.0,tcells
414.1225036475114,-231.65366553488775,0.0,tcells
417.20497032447065,-233.05305460751225,0.0,tcells
417.24679953541965,-231.98659481331947,0.0,tcells
417.2174232232147,-233.8673906598317,0.0,tcells
543.6745901694551,-214.09798108951327,0.0,tcells
544.4001974199157,-212.3668725028582,0.0,tcells
546.4427920667194,-211.64286414200552,0.0,tcells
547.4110449693646,-212.35644892620303,0.0,tcells
544.5717139622957,-214.9917302101622,0.0,tcells
545.9180220991752,-214.4722561556589,0.0,tcells
548.0528737066231,-216.75718371783768,0.0,tcells
544.9091811814619,-211.38910164606193,0.0,tcells
546.6407439382428,-216.77686442328417,0.0,tcells
548.117233118523,-215.10613734466915,0.0,tcells
547.6147126428375,-215.93654528383678,0.0,tcells
547.1617397165617,-213.5556079932095,0.0,tcells
549.1476277776119,-215.37521568648754,0.0,tcells
543.6570811280578,-215.38632078673947,0.0,tcells
544.5815594498918,-213.6616263855455,0.0,tcells
547.3430839083737,-214.67105454975888,0.0,tcells
545.1560924530208,-215.93559007154022,0.0,tcells
487.9885433776028,336.8020354834425,0.0,tcells
485.3193827731691,337.2942017867879,0.0,tcells
482.88404297441116,339.0259380901948,0.0,tcells
484.0106135433889,334.8835246343813,0.0,tcells
487.58972267575496,334.48231800333815,0.0,tcells
484.33184887062134,333.7569650676969,0.0,tcells
486.5743229986663,334.0986084432824,0.0,tcells
488.39162429935186,337.8179499627913,0.0,tcells
484.19582772590866,336.8098965581844,0.0,tcells
485.95336417836756,334.85156221340867,0.0,tcells
484.9410914210757,338.8670848865911,0.0,tcells
486.1663830120294,338.33443453766586,0.0,tcells
486.10603689012555,336.4933683966774,0.0,tcells
485.8166512123664,334.0879876924621,0.0,tcells
482.6910061700323,338.30657437387583,0.0,tcells
487.3183522720192,333.65309537428107,0.0,tcells
486.5154318490979,339.04264319826586,0.0,tcells
320.6712951945882,-373.46213472985835,0.0,tcells
308.9590228087253,-172.57248872222323,0.0,tcells
309.20812544967043,-173.62364711917826,0.0,tcells
307.8949098258064,-170.97364788975688,0.0,tcells
541.32084566256,-534.6148282234913,0.0,tcells
539.8046848336655,-535.6926522369419,0.0,tcells
542.5389241697976,-538.7506695381029,0.0,tcells
543.4433079482085,-533.1581950031396,0.0,tcells
542.9592932013793,-535.1364501478714,0.0,tcells
539.7110164559936,-538.2395224692086,0.0,tcells
544.251865009408,-534.3843797661206,0.0,tcells
544.6326333376885,-536.0783261991909,0.0,tcells
544.8364304358117,-534.8625336541105,0.0,tcells
542.6472573451497,-533.6396153363684,0.0,tcells
541.9889588755934,-536.2396964596912,0.0,tcells
544.1388020812271,-538.160654822722,0.0,tcells
539.4726176581325,-537.3589601907423,0.0,tcells
543.946933985949,-535.2585051615142,0.0,tcells
542.1910410148828,-534.3866366183966,0.0,tcells
446.8706783319103,516.9499115902595,0.0,tcells
448.33745257471617,517.2372504673481,0.0,tcells
-30.09824635429004,-496.4102443805236,0.0,tcells
332.97003948608733,-154.87154476395176,0.0,tcells
389.2324714230441,-248.09802343179496,0.0,tcells
387.43278282989274,-246.61568144951798,0.0,tcells
470.0170196596637,-416.9659947967507,0.0,tcells
469.27826608576197,-416.2444335632391,0.0,tcells
468.7070408813752,-417.09097627876963,0.0,tcells
467.4635398082903,-415.85466510939716,0.0,tcells
469.0249297356909,-411.62734862498627,0.0,tcells
469.5603356321608,-412.721731243326,0.0,tcells
468.47508971004186,-413.7372926613642,0.0,tcells
471.41192601416446,-411.52830313625293,0.0,tcells
495.7745064725482,-457.23562661884546,0.0,tcells
494.2388297519967,-461.4722329412393,0.0,tcells
498.34666803018354,-459.93469479436,0.0,tcells
498.43580454272296,-458.74304095043055,0.0,tcells
497.8790816145763,-457.1332481708087,0.0,tcells
494.33194496995816,-457.6310919104042,0.0,tcells
499.82339958368357,-457.224865247887,0.0,tcells
494.6623042416031,-459.8684988879042,0.0,tcells
497.77093624760687,-461.1718427656507,0.0,tcells
497.0118447212187,-462.3316689887357,0.0,tcells
498.38870830297947,-461.9954896790042,0.0,tcells
496.4984740371033,-457.74576880008846,0.0,tcells
496.9309175787812,-461.13282179419275,0.0,tcells
495.63674487750177,-461.6979549536702,0.0,tcells
494.66311055251253,-462.3404040235874,0.0,tcells
361.11953822058433,-262.73445483873445,0.0,tcells
461.80519817339996,-462.79154450074293,0.0,tcells
462.4484716534498,-458.0831286857995,0.0,tcells
462.4130931100244,-463.3224907112127,0.0,tcells
461.2634684539448,-459.8478282323894,0.0,tcells
463.0097105974719,-461.2582296122107,0.0,tcells
462.06525878348975,-459.5908633231703,0.0,tcells
464.3362222736512,-458.5249228823791,0.0,tcells
464.16399724974417,-457.62187258189323,0.0,tcells
460.5516667820832,-460.98213490097845,0.0,tcells
464.4897468571337,-463.3021313607509,0.0,tcells
460.1466957565701,-462.82998832861153,0.0,tcells
462.56020583594227,-462.1127512418341,0.0,tcells
463.33525192506136,-460.53685252449066,0.0,tcells
507.5475917249796,-566.5553043477091,0.0,tcells
508.88476477852805,-569.4827919704971,0.0,tcells
506.54295894416146,-566.532713056032,0.0,tcells
508.6088294779827,-565.7174377540591,0.0,tcells
509.68791618246155,-568.7090695019248,0.0,tcells
506.44929661425635,-568.4187436490229,0.0,tcells
509.69367438259223,-566.1524286439269,0.0,tcells
510.1001210518127,-566.9570137221791,0.0,tcells
506.9543249204496,-565.1423672210135,0.0,tcells
505.4618618136517,-564.5281032917848,0.0,tcells
509.23008051493275,-565.0621310763362,0.0,tcells
507.2304527451347,-568.414243161026,0.0,tcells
508.6234609346302,-568.2385098201974,0.0,tcells
505.89303094012416,-567.928833384225,0.0,tcells
507.85307520237666,-564.4740082212363,0.0,tcells
373.9676326636245,12.120906714299736,0.0,tcells
386.72762611089524,-567.4318421167862,0.0,tcells
433.00772171679046,-229.1328781088627,0.0,tcells
431.2559281020141,-232.7226756450778,0.0,tcells
432.8612627923079,-233.2301258548879,0.0,tcells
432.76609105143075,-230.52389241618437,0.0,tcells
432.42683279084304,-231.69001656809598,0.0,tcells
431.1968511281948,-228.8352790839366,0.0,tcells
430.35687746501594,-229.88385168685124,0.0,tcells
431.6184247905726,-230.08506366887855,0.0,tcells
352.2690071113876,-214.2054784599519,0.0,tcells
353.79210662702053,-216.83898795482855,0.0,tcells
353.36511052003675,-215.23114952105726,0.0,tcells
355.26680835939317,-218.04841896712963,0.0,tcells
530.389371475607,-523.4376645808178,0.0,tcells
532.0677887638369,-517.8684052328064,0.0,tcells
534.2750327079664,-517.9065660526874,0.0,tcells
530.5095678548043,-517.8707431486489,0.0,tcells
531.276918078805,-518.213089389382,0.0,tcells
532.6426725281942,-522.7976347738777,0.0,tcells
533.0636676117545,-518.5926846165114,0.0,tcells
531.1734060698636,-523.2196997699908,0.0,tcells
531.9699656566836,-522.361213825516,0.0,tcells
533.9523998956176,-519.6233412867119,0.0,tcells
530.2956918499526,-521.9642064915098,0.0,tcells
532.4480610899559,-520.456816151432,0.0,tcells
534.0877016645463,-518.3955032034103,0.0,tcells
396.3496898321198,-49.155681513882996,0.0,tcells
396.08232930530005,-50.54097874719548,0.0,tcells
523.5945425451268,-538.7170543361576,0.0,tcells
522.095223902385,-538.6635721818761,0.0,tcells
523.6951493002182,-534.069794016127,0.0,tcells
525.2954502102916,-533.7064340570645,0.0,tcells
522.2811144274326,-533.8775494799075,0.0,tcells
522.8962636649526,-536.3051390582648,0.0,tcells
523.7470906156823,-535.7141361991435,0.0,tcells
526.5450470648684,-533.3767535004054,0.0,tcells
525.9196261192201,-536.7168053424671,0.0,tcells
522.874256176596,-533.4421296368884,0.0,tcells
526.9266274683703,-534.9647361941609,0.0,tcells
525.6286475373383,-535.6828248471008,0.0,tcells
525.7466512708077,-534.8430848906313,0.0,tcells
525.9184841087945,-537.8970553843444,0.0,tcells
522.3812988781053,-535.0667536002817,0.0,tcells
522.9060810560022,-537.2590792305817,0.0,tcells
527.4175906560909,-535.656354423547,0.0,tcells
526.5710481630485,-537.5561166024438,0.0,tcells
338.3072831299578,-249.87506046912227,0.0,tcells
336.6629206991329,-245.47177107682785,0.0,tcells
393.57925136741494,-552.9607030486075,0.0,tcells
393.93503106502203,-550.8902646880637,0.0,tcells
395.31169018781804,-556.1339830166569,0.0,tcells
430.8237621297259,-78.02443191279804,0.0,tcells
466.96596368649875,367.65574764434757,0.0,tcells
468.6565044199831,366.1867241705952,0.0,tcells
467.2673439558582,364.59049582013097,0.0,tcells
465.9666380918136,364.87959859668933,0.0,tcells
468.6644149813451,364.70898056462227,0.0,tcells
465.54242540396444,364.09486245233006,0.0,tcells
470.41205569148224,364.0091232569424,0.0,tcells
466.42747797756215,364.0942865529921,0.0,tcells
466.7387174255432,366.4042483895371,0.0,tcells
465.86001966213166,369.3607801522587,0.0,tcells
362.0231905959656,393.4049537806726,0.0,tcells
362.74389292401213,393.80209186280103,0.0,tcells
473.9000529495554,348.8698626292953,0.0,tcells
479.17813849034223,352.91252320521437,0.0,tcells
476.4643464449957,349.1131708649715,0.0,tcells
477.2754189471789,352.373733126954,0.0,tcells
478.30875201778986,353.7927414402765,0.0,tcells
477.8489528973987,351.1190766156924,0.0,tcells
477.64508087909394,348.9373489385662,0.0,tcells
475.5852889879425,354.270128361385,0.0,tcells
478.56275633792075,348.80260258890314,0.0,tcells
479.0394358888907,349.632584557927,0.0,tcells
475.57697928749553,351.30053828018447,0.0,tcells
478.2026176994623,352.71929788833086,0.0,tcells
479.2771502845883,348.92438282674254,0.0,tcells
474.5923033363117,350.8411478082247,0.0,tcells
474.6543738725027,349.9291079201437,0.0,tcells
479.2950665129947,353.89369308747223,0.0,tcells
475.0766090972984,348.79842631188535,0.0,tcells
414.3082439783907,333.2824843855916,0.0,tcells
139.946926453233,592.601347807197,0.0,tcells
138.21829716876948,594.0023356862189,0.0,tcells
424.78214524190264,-279.74590699734983,0.0,tcells
423.73292078032887,-278.7033820135434,0.0,tcells
422.172459897159,-274.6546521312514,0.0,tcells
422.7364983404934,-278.31914557306374,0.0,tcells
424.01607250213965,-279.821164727402,0.0,tcells
392.1985728808328,582.0429972939862,0.0,tcells
392.99244276776346,577.4797010809534,0.0,tcells
393.22375403819706,578.405772070942,0.0,tcells
395.2185393876466,578.2436938664039,0.0,tcells
396.9038889768783,578.0415188887737,0.0,tcells
393.4759656110392,582.6081416969787,0.0,tcells
391.44854114018176,577.6459160233287,0.0,tcells
395.2417789790891,582.5933307280616,0.0,tcells
395.1517435199562,581.7399098531357,0.0,tcells
393.65151755480804,579.2467033117359,0.0,tcells
431.92860139169295,-46.296098243756774,0.0,tcells
431.8745928198341,-47.69699043493722,0.0,tcells
430.97475868518427,-46.899081179915925,0.0,tcells
454.64034553369834,-412.9381612253787,0.0,tcells
304.1311586234709,-493.04447230677226,0.0,tcells
513.3467588054634,-490.1859750006153,0.0,tcells
514.2421824286332,-488.5934061567565,0.0,tcells
516.6842069449474,-492.96263187417026,0.0,tcells
516.0771680416885,-487.87639618250785,0.0,tcells
517.7761550600626,-492.78606365606936,0.0,tcells
515.1845295071535,-491.36286884731334,0.0,tcells
515.5884912727531,-492.2440567197785,0.0,tcells
516.2317635965351,-488.7545005865795,0.0,tcells
514.9772343024506,-489.97547165584,0.0,tcells
514.2838122192504,-492.5683297095992,0.0,tcells
515.9091843541007,-492.98088822808614,0.0,tcells
514.3618455497151,-487.81686680156554,0.0,tcells
445.61662897899396,-368.30249362709685,0.0,tcells
446.9928110196721,-458.6211315126697,0.0,tcells
392.7874797123741,-521.1558337140808,0.0,tcells
392.48520224869856,-520.1352581750198,0.0,tcells
393.40357280026956,-523.9906850087923,0.0,tcells
393.9425200220645,-520.1724451518837,0.0,tcells
395.1457991840548,-520.4915468081023,0.0,tcells
